energy_kev phabs_nh0.101_model_model phabs_nh0.101_model_y
0.4091 0.2775734365 0.2775734365
0.4093 0.2780703902 0.2780703902
0.4095 0.2785674036 0.2785674036
0.4097 0.2790644169 0.2790644169
0.4099 0.2795612216 0.2795612216
0.4101 0.2800580561 0.2800580561
0.4103 0.2805548608 0.2805548608
0.4105 0.2810515761 0.2810515761
0.4107 0.281548351 0.281548351
0.4109 0.2820450068 0.2820450068
0.4111 0.2825414836 0.2825414836
0.4113 0.2830381095 0.2830381095
0.4115 0.2835345864 0.2835345864
0.4117 0.2840310633 0.2840310633
0.4119 0.2845274508 0.2845274508
0.4121 0.2850238383 0.2850238383
0.4123 0.2855200768 0.2855200768
0.4125 0.2860162854 0.2860162854
0.4127 0.2865124941 0.2865124941
0.4129 0.2870085537 0.2870085537
0.4131 0.2875046432 0.2875046432
0.4133 0.288000524 0.288000524
0.4135 0.2884965837 0.2884965837
0.4137 0.2889923155 0.2889923155
0.4139 0.2894882858 0.2894882858
0.4141 0.2899839282 0.2899839282
0.4143 0.2904795706 0.2904795706
0.4145 0.2909751832 0.2909751832
0.4147 0.2914707065 0.2914707065
0.4149 0.2919660509 0.2919660509
0.4151 0.2924615741 0.2924615741
0.4153 0.2929567993 0.2929567993
0.4155 0.2934519947 0.2934519947
0.4157 0.2939472795 0.2939472795
0.4159 0.2944422662 0.2944422662
0.4161 0.2949374914 0.2949374914
0.4163 0.2954322994 0.2954322994
0.4165 0.2959271967 0.2959271967
0.4167 0.2964218259 0.2964218259
0.4169 0.2969166338 0.2969166338
0.4171 0.2974112034 0.2974112034
0.4173 0.2979057431 0.2979057431
0.4175 0.2984002233 0.2984002233
0.4177 0.298894465 0.298894465
0.4179 0.2993888855 0.2993888855
0.4181 0.2998829186 0.2998829186
0.4183 0.3003771007 0.3003771007
0.4185 0.3008710444 0.3008710444
0.4187 0.3013648987 0.3013648987
0.4189 0.3018588126 0.3018588126
0.4191 0.302352488 0.302352488
0.4193 0.3028461933 0.3028461933
0.4195 0.3033397496 0.3033397496
0.4197 0.303833127 0.303833127
0.4199 0.3043265045 0.3043265045
0.4201 0.3048196733 0.3048196733
0.4203 0.3053129315 0.3053129315
0.4205 0.3058058321 0.3058058321
0.4207 0.3062988818 0.3062988818
0.4209 0.3067916632 0.3067916632
0.4211 0.3072844446 0.3072844446
0.4213 0.3077771068 0.3077771068
0.4215 0.3082696199 0.3082696199
0.4217 0.3087620735 0.3087620735
0.4219 0.3092542887 0.3092542887
0.4221 0.3097465932 0.3097465932
0.4223 0.3102385998 0.3102385998
0.4225 0.3107305765 0.3107305765
0.4227 0.311222434 0.311222434
0.4229 0.3117143214 0.3117143214
0.4231 0.3122059703 0.3122059703
0.4233 0.3126975894 0.3126975894
0.4235 0.3131889105 0.3131889105
0.4237 0.3136802018 0.3136802018
0.4239 0.3141714931 0.3141714931
0.4241 0.3146623969 0.3146623969
0.4243 0.31515342 0.31515342
0.4245 0.3156443834 0.3156443834
0.4247 0.3161350787 0.3161350787
0.4249 0.3166256547 0.3166256547
0.4251 0.3171160519 0.3171160519
0.4253 0.3176063597 0.3176063597
0.4255 0.3180966675 0.3180966675
0.4257 0.3185866773 0.3185866773
0.4259 0.3190766275 0.3190766275
0.4261 0.3195665777 0.3195665777
0.4263 0.3200562894 0.3200562894
0.4265 0.320545882 0.320545882
0.4267 0.3210353553 0.3210353553
0.4269 0.3215246499 0.3215246499
0.4271 0.3220138848 0.3220138848
0.4273 0.3225029409 0.3225029409
0.4275 0.3229918182 0.3229918182
0.4277 0.3234804869 0.3234804869
0.4279 0.3239693642 0.3239693642
0.4281 0.3244577646 0.3244577646
0.4283 0.3249462247 0.3249462247
0.4285 0.3254345655 0.3254345655
0.4287 0.3259225786 0.3259225786
0.4289 0.3264104724 0.3264104724
0.4291 0.3268983066 0.3268983066
0.4293 0.3273859918 0.3273859918
0.4295 0.3278734386 0.3278734386
0.4297 0.328360945 0.328360945
0.4299 0.3288482428 0.3288482428
0.4301 0.3293353617 0.3293353617
0.4303 0.3298222423 0.3298222423
0.4305 0.3303091526 0.3303091526
0.4307 0.3307958543 0.3307958543
0.4309 0.3312821388 0.3312821388
0.4311 0.3317688107 0.3317688107
0.4313 0.3322549164 0.3322549164
0.4315 0.3327410519 0.3327410519
0.4317 0.3332268894 0.3332268894
0.4319 0.3337128758 0.3337128758
0.4321 0.3341982663 0.3341982663
0.4323 0.3346837163 0.3346837163
0.4325 0.3351691365 0.3351691365
0.4327 0.3356541097 0.3356541097
0.4329 0.3361393511 0.3361393511
0.4331 0.3366240263 0.3366240263
0.4333 0.3371088505 0.3371088505
0.4335 0.3375932276 0.3375932276
0.4337 0.338077724 0.338077724
0.4339 0.3385618925 0.3385618925
0.4341 0.3390458822 0.3390458822
0.4343 0.3395298421 0.3395298421
0.4345 0.3400134444 0.3400134444
0.4347 0.3404971361 0.3404971361
0.4349 0.3409804702 0.3409804702
0.4351 0.341463685 0.341463685
0.4353 0.3419467807 0.3419467807
0.4355 0.3424296677 0.3424296677
0.4357 0.3429123759 0.3429123759
0.4359 0.3433948457 0.3433948457
0.4361 0.3438774049 0.3438774049
0.4363 0.3443594575 0.3443594575
0.4365 0.3448414803 0.3448414803
0.4367 0.3453235328 0.3453235328
0.4369 0.3458051682 0.3458051682
0.4371 0.3462867737 0.3462867737
0.4373 0.3467680812 0.3467680812
0.4375 0.3472492099 0.3472492099
0.4377 0.347730279 0.347730279
0.4379 0.3482110798 0.3482110798
0.4381 0.3486917615 0.3486917615
0.4383 0.3491722941 0.3491722941
0.4385 0.3496525586 0.3496525586
0.4387 0.3501327038 0.3501327038
0.4389 0.3506126404 0.3506126404
0.4391 0.3510924876 0.3510924876
0.4393 0.3515720367 0.3515720367
0.4395 0.3520513475 0.3520513475
0.4397 0.3525305688 0.3525305688
0.4399 0.3530096412 0.3530096412
0.4401 0.3534885347 0.3534885347
0.4403 0.3539670408 0.3539670408
0.4405 0.3544456959 0.3544456959
0.4407 0.3549239635 0.3549239635
0.4409 0.3554021418 0.3554021418
0.4411 0.355880022 0.355880022
0.4413 0.3563577831 0.3563577831
0.4415 0.3568352759 0.3568352759
0.4417 0.3573126793 0.3573126793
0.4419 0.3577899635 0.3577899635
0.4421 0.3582668304 0.3582668304
0.4423 0.3587436676 0.3587436676
0.4425 0.3592202067 0.3592202067
0.4427 0.3596967459 0.3596967459
0.4429 0.3601728678 0.3601728678
0.4431 0.3606489301 0.3606489301
0.4433 0.361124754 0.361124754
0.4435 0.3616003692 0.3616003692
0.4437 0.3620758951 0.3620758951
0.4439 0.3625510931 0.3625510931
0.4441 0.3630262017 0.3630262017
0.4443 0.3635010719 0.3635010719
0.4445 0.3639757335 0.3639757335
0.4447 0.3644501865 0.3644501865
0.4449 0.3649243414 0.3649243414
0.4451 0.3653984368 0.3653984368
0.4453 0.3658723533 0.3658723533
0.4455 0.3663460612 0.3663460612
0.4457 0.3668194115 0.3668194115
0.4459 0.367292732 0.367292732
0.4461 0.3677657545 0.3677657545
0.4463 0.3682385683 0.3682385683
0.4465 0.3687113523 0.3687113523
